repository_name,date,path,title,views,unique
LD-Cool-P,2021-11-27,tree/master/ldcoolp/config,LD-Cool-P/ldcoolp/config at master · UAL-RE/LD-Cool-P,7,1
LD-Cool-P,2021-11-27,tree/master/tests,LD-Cool-P/tests at master · UAL-RE/LD-Cool-P,8,1
LD-Cool-P,2021-11-28,,UAL-RE/LD-Cool-P: Python tool to enable data curation,15,4
LD-Cool-P,2021-11-28,blob/master/.github/workflows/create-release.yml,LD-Cool-P/create-release.yml at master · UAL-RE/LD-Cool-P · GitHub,5,2
LD-Cool-P,2021-11-28,blob/master/ldcoolp/config/default.ini,LD-Cool-P/default.ini at master · UAL-RE/LD-Cool-P,4,1
LD-Cool-P,2021-11-28,blob/master/tests/__init__.py,LD-Cool-P/__init__.py at master · UAL-RE/LD-Cool-P,5,1
LD-Cool-P,2021-11-28,tree/master/.github,LD-Cool-P/.github at master · UAL-RE/LD-Cool-P · GitHub,10,2
LD-Cool-P,2021-11-28,tree/master/.github/workflows,LD-Cool-P/.github/workflows at master · UAL-RE/LD-Cool-P · GitHub,7,2
LD-Cool-P,2021-11-28,tree/master/ldcoolp,LD-Cool-P/ldcoolp at master · UAL-RE/LD-Cool-P,4,1
LD-Cool-P,2021-11-28,tree/master/ldcoolp/admin,LD-Cool-P/ldcoolp/admin at master · UAL-RE/LD-Cool-P,5,1
LD-Cool-P,2021-11-28,tree/master/ldcoolp/config,LD-Cool-P/ldcoolp/config at master · UAL-RE/LD-Cool-P,7,1
LD-Cool-P,2021-11-28,tree/master/tests,LD-Cool-P/tests at master · UAL-RE/LD-Cool-P,8,1
LD-Cool-P,2021-11-29,,UAL-RE/LD-Cool-P: Python tool to enable data curation,5,2
LD-Cool-P,2021-11-29,projects/1,ReDATA Data Curation Board · GitHub,1,1
LD-Cool-P,2021-11-30,,UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-11-30,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-11-30,projects/1,ReDATA Data Curation Board · GitHub,1,1
LD-Cool-P,2021-12-01,,UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-12-01,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-01,projects/1,ReDATA Data Curation Board · GitHub,1,1
LD-Cool-P,2021-12-02,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-03,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-04,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-05,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-06,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-07,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-08,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-12-08,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-08,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-08,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-08,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-08,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,3,3
LD-Cool-P,2021-12-09,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,2,1
LD-Cool-P,2021-12-09,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-09,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-09,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-09,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-09,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,3,3
LD-Cool-P,2021-12-10,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,2,1
LD-Cool-P,2021-12-10,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-10,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-10,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-10,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-10,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,3,3
LD-Cool-P,2021-12-11,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,2,1
LD-Cool-P,2021-12-11,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-11,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-11,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-11,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-11,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,3,3
LD-Cool-P,2021-12-11,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-11,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-12,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,2,1
LD-Cool-P,2021-12-12,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-12,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-12,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-12,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-12,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,3,3
LD-Cool-P,2021-12-12,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-12,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-13,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,2,1
LD-Cool-P,2021-12-13,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-13,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-13,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-13,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-13,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-13,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-13,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-14,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
LD-Cool-P,2021-12-14,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-14,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-14,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-14,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-14,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-14,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-14,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-14,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-14,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-15,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
LD-Cool-P,2021-12-15,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-15,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-15,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-15,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-15,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-15,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-15,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-15,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-15,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-16,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
LD-Cool-P,2021-12-16,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-16,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-16,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-16,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-16,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-16,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-16,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2021-12-16,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-16,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-17,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
LD-Cool-P,2021-12-17,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-17,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-17,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-17,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-17,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-17,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-17,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-17,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-17,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-18,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
LD-Cool-P,2021-12-18,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-18,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-18,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-18,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-18,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-18,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-18,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-18,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-18,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-19,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
LD-Cool-P,2021-12-19,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-19,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-19,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-19,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-19,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-19,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-19,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-19,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-19,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-20,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,3,2
LD-Cool-P,2021-12-20,blob/master/.coveragerc,LD-Cool-P/.coveragerc at master · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-20,blob/master/.github/ISSUE_TEMPLATE/bug_report.md,LD-Cool-P/bug_report.md at master · UAL-RE/LD-Cool-P,2,2
LD-Cool-P,2021-12-20,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-20,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-20,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,3,3
LD-Cool-P,2021-12-20,issues/144,Long Qualtrics links a problem for Outlook · Issue #144 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-20,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-20,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-20,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-21,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,2,2
LD-Cool-P,2021-12-21,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-21,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-21,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-21,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-21,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-21,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-22,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-12-22,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-22,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-22,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-22,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-22,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-22,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-22,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-22,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-23,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-12-23,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-23,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-23,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-23,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-23,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-23,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-23,issues/new,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-23,issues/new/choose,New Issue · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2021-12-24,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-12-24,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-24,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-24,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-24,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-24,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-24,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-25,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-12-25,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-25,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-25,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-25,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-25,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-25,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-26,,GitHub - UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2021-12-26,blob/master/CHANGELOG.md,LD-Cool-P/CHANGELOG.md at master · UAL-RE/LD-Cool-P · GitHub,2,1
LD-Cool-P,2021-12-26,issues,Issues · UAL-RE/LD-Cool-P · GitHub,1,1
LD-Cool-P,2021-12-26,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-26,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-26,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-26,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-28,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-28,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-28,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-28,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-29,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-29,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-29,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-29,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-30,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2021-12-30,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-30,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-30,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2021-12-31,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,3,3
LD-Cool-P,2021-12-31,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2021-12-31,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2021-12-31,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2022-01-01,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,3,3
LD-Cool-P,2022-01-01,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2022-01-01,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2022-01-01,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2022-01-02,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2022-01-02,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2022-01-02,issues/246,Enhancement: Add associated paper to readme (Resource Title/DOI) · Issue #246...,1,1
LD-Cool-P,2022-01-02,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2022-01-03,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,2,2
LD-Cool-P,2022-01-03,issues/162,Bug: Q_EED does not work with Q_PopulateResponse · Issue #162 · UAL-RE/LD-Coo...,1,1
LD-Cool-P,2022-01-03,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,2,2
LD-Cool-P,2022-01-04,,UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2022-01-04,blob/master/.github/ISSUE_TEMPLATE/enhancement.md,LD-Cool-P/enhancement.md at master · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2022-01-04,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,3,3
LD-Cool-P,2022-01-04,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2022-01-04,pull/132,Hotfix/v0.16.4 by damian-romero · Pull Request #132 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2022-01-04,pull/132/files,Hotfix/v0.16.4 by damian-romero · Pull Request #132 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2022-01-04,tree/master/.github,LD-Cool-P/.github at master · UAL-RE/LD-Cool-P,2,1
LD-Cool-P,2022-01-04,tree/master/.github/ISSUE_TEMPLATE,LD-Cool-P/.github/ISSUE_TEMPLATE at master · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2022-01-05,,UAL-RE/LD-Cool-P: Python tool to enable data curation,1,1
LD-Cool-P,2022-01-05,blob/master/.github/ISSUE_TEMPLATE/enhancement.md,LD-Cool-P/enhancement.md at master · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2022-01-05,issues/131,Create new GitHub issue template for enhancement · Issue #131 · UAL-RE/LD-Coo...,3,3
LD-Cool-P,2022-01-05,issues/37,Use Qualtrics Q_PopulateResponse to provide customized URL for Deposit Agreem...,1,1
LD-Cool-P,2022-01-05,pull/132,Hotfix/v0.16.4 by damian-romero · Pull Request #132 · UAL-RE/LD-Cool-P,1,1
LD-Cool-P,2022-01-05,pull/132/files,Hotfix/v0.16.4 by damian-romero · Pull Request #132 · UAL-RE/LD-Cool-P,1,1
